are_cd,are_nm,rail_opr_istt_cd,ln_cd,ln_nm,prpr_stin_cd,stin_nm,facility_cd,facility_nm,grnd_dv_cd,grnd_dv_nm,stin_flor,floor_label,detail_location,trfc_weak_dv_cd,trfc_weak_dv_nm,ml_fml_dv_cd,ml_fml_dv_nm
01,수도권,KR,1,1호선,0447,용산,TOLT,장애인화장실(남),1,지상,3,지상 3층,(3F) 2번출구 앞,2,장애인,1,남
01,수도권,KR,1,1호선,0447,용산,TOLT,장애인화장실(남),1,지상,3,지상 3층,(3F) 1번출구 왼쪽 방향 광역 개집표구 내부 ,2,장애인,1,남
01,수도권,KR,1,1호선,0447,용산,TOLT,장애인화장실(남),1,지상,3,지상 3층,(3F) 1번출구 오른쪽 방향 광역 개집표구 내부 ,2,장애인,1,남
01,수도권,KR,1,1호선,0447,용산,TOLT,장애인화장실(여),1,지상,3,지상 3층,(3F) 2번출구 앞,2,장애인,2,여
01,수도권,KR,1,1호선,0447,용산,TOLT,장애인화장실(여),1,지상,3,지상 3층,(3F) 1번출구 오른쪽 방향 광역 개집표구 내부 ,2,장애인,2,여
01,수도권,KR,1,1호선,0447,용산,TOLT,장애인화장실(여),1,지상,3,지상 3층,(3F) 1번출구 왼쪽 방향 광역 개집표구 내부 ,2,장애인,2,여
01,수도권,KR,1,1호선,0447,용산,INFO,고객센터,1,지상,3,지상 3층,(3F) 매표소 옆 창구형 종합안내소,,,,
01,수도권,KR,1,1호선,0447,용산,LARM,수유실,1,지상,3,지상 3층,(3F) 대합실 전철 개집표구 옆,,,,
01,수도권,KR,1,1호선,0447,용산,EV,일반승강기,1,지상,2,지상 2층,"[3호기]1F(노량진역 방향 승강장 4-3앞) 
3F(전철 출입 게이트앞)",,,,
01,수도권,KR,1,1호선,0447,용산,EV,일반승강기,1,지상,2,지상 2층,"[4호기]1F( 남영역 방향 승강장 5-1앞) 
3F(전철 출입 게이트앞)",,,,
01,수도권,KR,1,1호선,0447,용산,EV,일반승강기,1,지상,1,지상 1층,[4호기]1F(남영역방향승강장5-1앞)3F(전철출입게이트앞),,,,
01,수도권,KR,1,1호선,0447,용산,EV,일반승강기,1,지상,1,지상 1층,[3호기]1F(노량진역방향승강장4-3앞)3F(전철출입게이트앞),,,,
01,수도권,KR,1,1호선,0114,노량진,EV,일반승강기,1,지상,3,지상 3층,[1호기]2번출입구에스컬레이터옆,,,,
01,수도권,KR,1,1호선,0114,노량진,WCLF,휠체어리프트,1,지상,3,지상 3층,(3F) 용산방변(급행상행) 2번승강장 계단 입구,,,,
01,수도권,KR,1,1호선,0114,노량진,WCLF,휠체어리프트,1,지상,3,지상 3층,(3F) 대방방면(급행하행) 1번승강장 계단 입구,,,,
01,수도권,KR,1,1호선,0114,노량진,WCLF,휠체어리프트,1,지상,3,지상 3층,(3F) 대방방면(일반하행) 4번승강장 계단 입구,,,,
01,수도권,KR,1,1호선,0114,노량진,WCLF,휠체어리프트,1,지상,3,지상 3층,(3F) 용산방면(일반상행) 5번승강장 계단 입구,,,,
01,수도권,KR,1,1호선,0114,노량진,TOLT,일반화장실(남),1,지상,3,지상 3층,2번출구 표 내는 곳 앞,1,일반,1,남
01,수도권,KR,1,1호선,0114,노량진,TOLT,일반화장실(여),1,지상,3,지상 3층,2번출구 표 내는 곳 앞,1,일반,2,여
01,수도권,KR,1,1호선,0114,노량진,TOLT,장애인화장실(남),1,지상,3,지상 3층,2번출구 표 내는 곳 앞,2,장애인,1,남
01,수도권,KR,1,1호선,0114,노량진,TOLT,장애인화장실(여),1,지상,3,지상 3층,2번출구 표 내는 곳 앞,2,장애인,2,여
01,수도권,KR,1,1호선,0114,노량진,EV,일반승강기,1,지상,2,지상 2층,[1호기]2번 출입구 에스컬레이터 옆                                      ,,,,
01,수도권,KR,1,1호선,0114,노량진,EV,일반승강기,1,지상,1,지상 1층,[1호기]2번출입구에스컬레이터옆,,,,
01,수도권,KR,1,1호선,0114,노량진,EV,일반승강기,1,지상,1,지상 1층,[2호기]9번출입구계단옆,,,,
01,수도권,KR,1,1호선,0114,노량진,EV,일반승강기,2,지하,1,지하 1층,[2호기]9번출입구계단옆,,,,
01,수도권,KR,1,1호선,0132,대방,EV,일반승강기,1,지상,2,지상 2층,[3호기](F1)맞이방에서(F2)1번승강장,,,,
01,수도권,KR,1,1호선,0132,대방,EV,일반승강기,1,지상,2,지상 2층,[5호기](F1)맞이방에서(F2)4번승강장,,,,
01,수도권,KR,1,1호선,0132,대방,EV,일반승강기,1,지상,2,지상 2층,"[4호기](F1)맞이방에서(F2)2,3번승강장",,,,
01,수도권,KR,1,1호선,0132,대방,EV,일반승강기,1,지상,1,지상 1층,"[4호기](F1)맞이방에서(F2)2,3번승강장",,,,
01,수도권,KR,1,1호선,0132,대방,EV,일반승강기,1,지상,1,지상 1층,[5호기](F1)맞이방에서(F2)4번승강장,,,,
01,수도권,KR,1,1호선,0132,대방,EV,일반승강기,1,지상,1,지상 1층,[2호기](F1)맞이방에서(B1)자유통로,,,,
01,수도권,KR,1,1호선,0132,대방,EV,일반승강기,1,지상,1,지상 1층,[1호기](F1)외부에서(B1)자유통로,,,,
01,수도권,KR,1,1호선,0132,대방,EV,일반승강기,1,지상,1,지상 1층,[3호기](F1)맞이방에서(F2)1번승강장,,,,
01,수도권,KR,1,1호선,0132,대방,TOLT,일반화장실(남),1,지상,1,지상 1층,(F1) 맞이방 내,1,일반,1,남
01,수도권,KR,1,1호선,0132,대방,TOLT,일반화장실(여),1,지상,1,지상 1층,(F1) 맞이방 내,1,일반,2,여
01,수도권,KR,1,1호선,0132,대방,TOLT,장애인화장실(남),1,지상,1,지상 1층,(F1) 맞이방 내,2,장애인,1,남
01,수도권,KR,1,1호선,0132,대방,TOLT,장애인화장실(여),1,지상,1,지상 1층,(F1) 맞이방 내,2,장애인,2,여
01,수도권,KR,1,1호선,0132,대방,EV,일반승강기,2,지하,1,지하 1층,[2호기](F1)맞이방에서(B1)자유통로,,,,
01,수도권,KR,1,1호선,0132,대방,EV,일반승강기,2,지하,1,지하 1층,[1호기](F1)외부에서(B1)자유통로,,,,
01,수도권,KR,1,1호선,0351,신길,ELEC,전동휠체어충전설비,1,지상,2,지상 2층,(F2) 2층화장실 앞,,,,
01,수도권,KR,1,1호선,0351,신길,TOLT,일반화장실(남),1,지상,2,지상 2층,(2F)2번 출구 왼쪽,1,일반,1,남
01,수도권,KR,1,1호선,0351,신길,TOLT,일반화장실(여),1,지상,2,지상 2층,(2F)2번 출구 왼쪽,1,일반,2,여
01,수도권,KR,1,1호선,0351,신길,TOLT,장애인화장실(남),1,지상,2,지상 2층,(2F)2번 출구 왼쪽,2,장애인,1,남
01,수도권,KR,1,1호선,0351,신길,TOLT,장애인화장실(여),1,지상,2,지상 2층,(2F)2번 출구 왼쪽,2,장애인,2,여
01,수도권,KR,1,1호선,0351,신길,EV,일반승강기,1,지상,1,지상 1층,[1호기](2F)게이트안쪽2·3번승강장입구(1F)3번승강장남쪽계단밑,,,,
01,수도권,KR,1,1호선,0351,신길,EV,일반승강기,1,지상,1,지상 1층,[3호기](1B)지하환승통로2*3번승강장입구(1F)3번승강장3-4타는곳,,,,
01,수도권,KR,1,1호선,0351,신길,EV,일반승강기,1,지상,1,지상 1층,[2호기](1B)지하환승통로1번승강장입구(1F)1번승강장3-1타는곳,,,,
01,수도권,KR,1,1호선,0351,신길,EV,일반승강기,1,지상,1,지상 1층,[1호기](2F)게이트안쪽2·3번승강장입구(1F)3번승강장남쪽계단밑,,,,
01,수도권,KR,1,1호선,0351,신길,EV,일반승강기,1,지상,1,지상 1층,[4호기](1B)지하환승통로4번승강장입구(1F)4번승강장8-1타는곳,,,,
01,수도권,KR,1,1호선,0351,신길,WCLF,휠체어리프트,1,지상,1,지상 1층,"(F1) 청량리,소요산 승강장방향 10-4 출입문 근처",,,,
01,수도권,KR,1,1호선,0351,신길,EV,일반승강기,2,지하,1,지하 1층,[2호기](1B)지하환승통로1번승강장입구(1F)1번승강장3-1타는곳,,,,
01,수도권,KR,1,1호선,0351,신길,EV,일반승강기,2,지하,1,지하 1층,[3호기](1B)지하환승통로2*3번승강장입구(1F)3번승강장3-4타는곳,,,,
01,수도권,KR,1,1호선,0351,신길,EV,일반승강기,2,지하,1,지하 1층,[4호기](1B)지하환승통로4번승강장입구(1F)4번승강장8-1타는곳,,,,
01,수도권,KR,1,1호선,0351,신길,WCLF,휠체어리프트,2,지하,1,지하 1층,(F1) 동인천 승강장 방향 1-1 츌압문 근처,,,,
01,수도권,KR,1,1호선,0420,영등포,EV,일반승강기,1,지상,3,지상 3층,[5호기](3F)맞이방(1F)용산역방향(기차)승강장,,,,
01,수도권,KR,1,1호선,0420,영등포,EV,일반승강기,1,지상,3,지상 3층,[12호기](3F)전철맞이방화장실옆(1F)롯데백화점옆,,,,
01,수도권,KR,1,1호선,0420,영등포,EV,일반승강기,1,지상,3,지상 3층,"[7호기](3F)이동통로>맞이방(1F)1,2번출구근처",,,,
01,수도권,KR,1,1호선,0420,영등포,EV,일반승강기,1,지상,3,지상 3층,[6호기](3F)맞이방(1F)수원역방향(기차)승강장,,,,
01,수도권,KR,1,1호선,0420,영등포,EV,일반승강기,1,지상,3,지상 3층,"[1호기](B5,B4,B3,B2,B1,1F,2F,3F)내부직원이동용",,,,
01,수도권,KR,1,1호선,0420,영등포,EV,일반승강기,1,지상,3,지상 3층,"[4호기](3F)표내는곳내신도림역방향4번,5번승강장방면(1F)신도림역방향4번,5번승강장",,,,
01,수도권,KR,1,1호선,0420,영등포,EV,일반승강기,1,지상,3,지상 3층,"[3호기](3F)표내는곳내신도림역방향2번,신길역방향3번승강장방면(1F)신도림역방향2번,신길역방향3번승강장",,,,
01,수도권,KR,1,1호선,0420,영등포,EV,일반승강기,1,지상,3,지상 3층,[2호기](3F)표내는곳내신길역방향1번승강장방면(1F)신길역방향1번승강장,,,,
01,수도권,KR,1,1호선,0420,영등포,ELEC,전동휠체어충전설비,1,지상,3,지상 3층,(3F) 맞이방 (용산역(기차) 방향 승강장 가는 E/L 맞은 편),,,,
01,수도권,KR,1,1호선,0420,영등포,TOLT,일반화장실(남),1,지상,3,지상 3층,(3F) 표 내는 곳/ 임대 회의실 맞은편,1,일반,1,남
01,수도권,KR,1,1호선,0420,영등포,TOLT,일반화장실(남),1,지상,3,지상 3층,(3F) 종합안내소 옆,1,일반,1,남
01,수도권,KR,1,1호선,0420,영등포,TOLT,일반화장실(여),1,지상,3,지상 3층,(3F) 표 내는 곳/ 임대 회의실 맞은편,1,일반,2,여
01,수도권,KR,1,1호선,0420,영등포,TOLT,일반화장실(여),1,지상,3,지상 3층,(3F) 종합안내소 옆,1,일반,2,여
01,수도권,KR,1,1호선,0420,영등포,TOLT,장애인화장실(남),1,지상,3,지상 3층,(3F) 표 내는 곳/ 임대 회의실 맞은편,2,장애인,1,남
01,수도권,KR,1,1호선,0420,영등포,TOLT,장애인화장실(여),1,지상,3,지상 3층,(3F) 표 내는 곳/ 임대 회의실 맞은편,2,장애인,2,여
01,수도권,KR,1,1호선,0420,영등포,LARM,수유실,1,지상,3,지상 3층,(3F) 코레일라운지(국철 맞이방) 좌측,,,,
01,수도권,KR,1,1호선,0420,영등포,EV,일반승강기,1,지상,2,지상 2층,"[1호기](B5, B4, B3, B2, B1, 1F, 2F, 3F) 내부 직원 이동용",,,,
01,수도권,KR,1,1호선,0420,영등포,EV,일반승강기,1,지상,2,지상 2층,"[12호기](3F) 전철 맞이방 화장실 옆 
(1F) 롯데백화점 옆",,,,
01,수도권,KR,1,1호선,0420,영등포,EV,일반승강기,1,지상,2,지상 2층,"[7호기](3F) 이동 통로 > 맞이방
(1F) 1, 2번 출구 근처",,,,
01,수도권,KR,1,1호선,0420,영등포,EV,일반승강기,1,지상,2,지상 2층,"[6호기](3F) 맞이방
(1F) 수원역 방향(기차) 승강장",,,,
01,수도권,KR,1,1호선,0420,영등포,EV,일반승강기,1,지상,2,지상 2층,"[2호기](3F) 표 내는 곳 내 신길역 방향 1번 승강장 방면 
(1F) 신길역 방향 1번 승강장",,,,
01,수도권,KR,1,1호선,0420,영등포,EV,일반승강기,1,지상,2,지상 2층,"[4호기](3F) 표 내는 곳 내 신도림역 방향 4번, 5번 승강장 방면 
(1F) 신도림역 방향 4번, 5번승강장",,,,
01,수도권,KR,1,1호선,0420,영등포,EV,일반승강기,1,지상,2,지상 2층,"[5호기](3F) 맞이방
(1F) 용산역 방향(기차) 승강장",,,,
01,수도권,KR,1,1호선,0420,영등포,EV,일반승강기,1,지상,2,지상 2층,"[3호기](3F) 표 내는 곳 내 신도림역 방향 2번, 신길역 방향 3번 승강장 방면 
(1F) 신도림역 방향 2번, 신길역 방향 3번 승강장",,,,
01,수도권,KR,1,1호선,0420,영등포,EV,일반승강기,1,지상,1,지상 1층,[5호기](3F)맞이방(1F)용산역방향(기차)승강장,,,,
01,수도권,KR,1,1호선,0420,영등포,EV,일반승강기,1,지상,1,지상 1층,[2호기](3F)표내는곳내신길역방향1번승강장방면(1F)신길역방향1번승강장,,,,
01,수도권,KR,1,1호선,0420,영등포,EV,일반승강기,1,지상,1,지상 1층,"[4호기](3F)표내는곳내신도림역방향4번,5번승강장방면(1F)신도림역방향4번,5번승강장",,,,
01,수도권,KR,1,1호선,0420,영등포,EV,일반승강기,1,지상,1,지상 1층,"[3호기](3F)표내는곳내신도림역방향2번,신길역방향3번승강장방면(1F)신도림역방향2번,신길역방향3번승강장",,,,
01,수도권,KR,1,1호선,0420,영등포,EV,일반승강기,1,지상,1,지상 1층,[12호기](3F)전철맞이방화장실옆(1F)롯데백화점옆,,,,
01,수도권,KR,1,1호선,0420,영등포,EV,일반승강기,1,지상,1,지상 1층,"[7호기](3F)이동통로>맞이방(1F)1,2번출구근처",,,,
01,수도권,KR,1,1호선,0420,영등포,EV,일반승강기,1,지상,1,지상 1층,[6호기](3F)맞이방(1F)수원역방향(기차)승강장,,,,
01,수도권,KR,1,1호선,0420,영등포,EV,일반승강기,1,지상,1,지상 1층,"[1호기](B5, B4, B3, B2, B1, 1F, 2F, 3F) 내부 직원 이동용",,,,
01,수도권,KR,1,1호선,0420,영등포,EV,일반승강기,1,지상,1,지상 1층,[11호기](1F)3번출입구(B1)맞이방,,,,
01,수도권,KR,1,1호선,0420,영등포,EV,일반승강기,1,지상,1,지상 1층,"[9호기](1F)신도림역방향2번,신길역방향3번승강장(B1)표내는곳내이동통로",,,,
01,수도권,KR,1,1호선,0420,영등포,EV,일반승강기,1,지상,1,지상 1층,[10호기](1F)신길역방향1번승강장(B1)표내는곳내이동통로,,,,
01,수도권,KR,1,1호선,0420,영등포,EV,일반승강기,1,지상,1,지상 1층,"[8호기](1F)신도림역방향4번,5번승강장(B1)표내는곳내이동통로",,,,
01,수도권,KR,1,1호선,0420,영등포,WCLF,휠체어리프트,1,지상,1,지상 1층,(1F) 수원역(기차) 방향 승강장 북쪽,,,,
01,수도권,KR,1,1호선,0420,영등포,WCLF,휠체어리프트,1,지상,1,지상 1층,(1F) 용산역(기차) 방향 승강장 남쪽,,,,
01,수도권,KR,1,1호선,0420,영등포,WCLF,휠체어리프트,1,지상,1,지상 1층,(1F) 수원역(기차) 방향 승강장 남쪽,,,,
01,수도권,KR,1,1호선,0420,영등포,WCLF,휠체어리프트,1,지상,1,지상 1층,(1F) 용산역(기차) 방향 승강장 남쪽,,,,
01,수도권,KR,1,1호선,0420,영등포,TOLT,일반화장실(남),1,지상,1,지상 1층,(1F) 4번 출입구 방향 자동발매기 앞,1,일반,1,남
01,수도권,KR,1,1호선,0420,영등포,TOLT,일반화장실(여),1,지상,1,지상 1층,(1F) 4번 출입구 방향 자동발매기 앞,1,일반,2,여
01,수도권,KR,1,1호선,0420,영등포,EV,일반승강기,2,지하,1,지하 1층,"[8호기](1F)신도림역방향4번,5번승강장(B1)표내는곳내이동통로",,,,
01,수도권,KR,1,1호선,0420,영등포,EV,일반승강기,2,지하,1,지하 1층,"[9호기](1F)신도림역방향2번,신길역방향3번승강장(B1)표내는곳내이동통로",,,,
01,수도권,KR,1,1호선,0420,영등포,EV,일반승강기,2,지하,1,지하 1층,[10호기](1F)신길역방향1번승강장(B1)표내는곳내이동통로,,,,
01,수도권,KR,1,1호선,0420,영등포,EV,일반승강기,2,지하,1,지하 1층,[11호기](1F)3번출입구(B1)맞이방,,,,
01,수도권,KR,1,1호선,0420,영등포,EV,일반승강기,2,지하,1,지하 1층,"[1호기](B5, B4, B3, B2, B1, 1F, 2F, 3F) 내부 직원 이동용",,,,
01,수도권,KR,1,1호선,0420,영등포,TOLT,일반화장실(남),2,지하,1,지하 1층,(B1) 맞이방 ,1,일반,1,남
01,수도권,KR,1,1호선,0420,영등포,TOLT,일반화장실(남),2,지하,1,지하 1층,(B1) 표 내는 곳 내,1,일반,1,남
01,수도권,KR,1,1호선,0420,영등포,TOLT,일반화장실(여),2,지하,1,지하 1층,(B1) 표 내는 곳 내,1,일반,2,여
01,수도권,KR,1,1호선,0420,영등포,TOLT,일반화장실(여),2,지하,1,지하 1층,(B1) 맞이방 ,1,일반,2,여
01,수도권,KR,1,1호선,0420,영등포,TOLT,장애인화장실(남),2,지하,1,지하 1층,(B1) 맞이방 ,2,장애인,1,남
01,수도권,KR,1,1호선,0420,영등포,TOLT,장애인화장실(여),2,지하,1,지하 1층,(B1) 맞이방 ,2,장애인,2,여
01,수도권,KR,1,1호선,0420,영등포,EV,일반승강기,2,지하,2,지하 2층,"[1호기](B5, B4, B3, B2, B1, 1F, 2F, 3F) 내부 직원 이동용",,,,
01,수도권,KR,1,1호선,0420,영등포,EV,일반승강기,2,지하,3,지하 3층,"[1호기](B5, B4, B3, B2, B1, 1F, 2F, 3F) 내부 직원 이동용",,,,
01,수도권,KR,1,1호선,0420,영등포,EV,일반승강기,2,지하,4,지하 4층,"[1호기](B5, B4, B3, B2, B1, 1F, 2F, 3F) 내부 직원 이동용",,,,
01,수도권,KR,1,1호선,0420,영등포,EV,일반승강기,2,지하,5,지하 5층,"[1호기](B5,B4,B3,B2,B1,1F,2F,3F)내부직원이동용",,,,
01,수도권,KR,1,1호선,0359,신도림,EV,일반승강기,1,지상,3,지상 3층,"[3호기](B1)-지하환승통로3번승강장영등포방면올라가는계단앞위치(1층)-동인천행열차출입문4-2위치(2층)-맞이방역무실,화장실방면",,,,
01,수도권,KR,1,1호선,0359,신도림,EV,일반승강기,1,지상,2,지상 2층,"[3호기](B1)- 지하환승통로 3번승강장 영등포방면 올라가는 계단 앞위치
(1층)-동인천행 열차 출입문 4-2위치
(2층)-맞이방 역무실,화장실 방면 ",,,,
01,수도권,KR,1,1호선,0359,신도림,EV,일반승강기,1,지상,2,지상 2층,[4호기](1층)-4번출입구계단및에스컬레이터뒤쪽,,,,
01,수도권,KR,1,1호선,0359,신도림,EV,일반승강기,1,지상,2,지상 2층,"[1호기](B2)까치산방면열차출입문1-2위치(B1)-1번승강장환승계단안쪽구석에위치(1층)-영등포역가는방면(상행)출입문4-3(2층)-5,6번출입구방면키즈카페앞위치",,,,
01,수도권,KR,1,1호선,0359,신도림,EV,일반승강기,1,지상,2,지상 2층,"[2호기](B1)-지하환승통로2번승강장올라가는계단양쪽사이중앙에위치(1층)-구로역방면/인천,천안방면열차출입문4-3위치(2층)-맞이방자동발매기옆위치",,,,
01,수도권,KR,1,1호선,0359,신도림,TOLT,일반화장실(남),1,지상,2,지상 2층,2층 대합실,1,일반,1,남
01,수도권,KR,1,1호선,0359,신도림,TOLT,일반화장실(여),1,지상,2,지상 2층,2층 대합실,1,일반,2,여
01,수도권,KR,1,1호선,0359,신도림,TOLT,장애인화장실(남),1,지상,2,지상 2층,2층 대합실,2,장애인,1,남
01,수도권,KR,1,1호선,0359,신도림,TOLT,장애인화장실(여),1,지상,2,지상 2층,2층 대합실,2,장애인,2,여
01,수도권,KR,1,1호선,0359,신도림,LARM,수유실,1,지상,2,지상 2층,(F2) 신도림역 대합실,,,,
01,수도권,KR,1,1호선,0359,신도림,LARM,수유실,1,지상,2,지상 2층,(F2) 신도림역 대합실,,,,
01,수도권,KR,1,1호선,0359,신도림,EV,일반승강기,1,지상,1,지상 1층,[4호기](1층)-4번출입구계단및에스컬레이터뒤쪽,,,,
01,수도권,KR,1,1호선,0359,신도림,EV,일반승강기,1,지상,1,지상 1층,"[1호기](B2) 까치산방면 출입문 1-2 위치
(B1) 1번승강장 환승계단 안쪽 구석에 위치
(1F) 영등포역 방면(상행) 출입문 4-3
(2F) 5,6번출입구 키즈카페 앞 위치",,,,
01,수도권,KR,1,1호선,0359,신도림,EV,일반승강기,1,지상,1,지상 1층,"[2호기](B1)- 지하환승통로 2번승강장 올라가는 계단 양쪽 사이 중앙 위치
(1F) 구로역 방면/인천,천안방면 열차 출입문 4-3 위치
(2F) 맞이방 자동발매기 옆 위치",,,,
01,수도권,KR,1,1호선,0359,신도림,EV,일반승강기,1,지상,1,지상 1층,"[3호기](B1)- 지하환승통로 3번승강장 영등포방면 올라가는 계단 앞위치
(1층)-동인천행 열차 출입문 4-2위치
(2층)-맞이방 역무실,화장실 방면 ",,,,
01,수도권,KR,1,1호선,0359,신도림,EV,일반승강기,2,지하,1,지하 1층,"[2호기](B1)-지하환승통로2번승강장올라가는계단양쪽사이중앙에위치(1층)-구로역방면/인천,천안방면열차출입문4-3위치(2층)-맞이방자동발매기옆위치",,,,
01,수도권,KR,1,1호선,0359,신도림,EV,일반승강기,2,지하,1,지하 1층,"[3호기](B1)-지하환승통로3번승강장영등포방면올라가는계단앞위치(1층)-동인천행열차출입문4-2위치(2층)-맞이방역무실,화장실방면",,,,
01,수도권,KR,1,1호선,0359,신도림,EV,일반승강기,2,지하,1,지하 1층,"[1호기](B2) 까치산방면 출입문 1-2 위치
(B1) 1번승강장 환승계단 안쪽 구석에 위치
(1F) 영등포역 방면(상행) 출입문 4-3
(2F) 5,6번출입구 키즈카페 앞 위치",,,,
01,수도권,KR,1,1호선,0359,신도림,EV,일반승강기,2,지하,2,지하 2층,"[1호기](B2)까치산방면열차출입문1-2위치(B1)-1번승강장환승계단안쪽구석에위치(1층)-영등포역가는방면(상행)출입문4-3(2층)-5,6번출입구방면키즈카페앞위치",,,,
01,수도권,KR,1,1호선,0069,구로,EV,일반승강기,1,지상,3,지상 3층,"[7호기]환승통로8,9번승강장",,,,
01,수도권,KR,1,1호선,0069,구로,EV,일반승강기,1,지상,3,지상 3층,"[6호기]환승통로6,7번승강장",,,,
01,수도권,KR,1,1호선,0069,구로,EV,일반승강기,1,지상,3,지상 3층,"[5호기]환승통로4,5번승강장",,,,
01,수도권,KR,1,1호선,0069,구로,EV,일반승강기,1,지상,3,지상 3층,"[4호기]환승통로2,3번승강장",,,,
01,수도권,KR,1,1호선,0069,구로,EV,일반승강기,1,지상,3,지상 3층,[3호기]환승통로1번승강장,,,,
01,수도권,KR,1,1호선,0069,구로,EV,일반승강기,1,지상,3,지상 3층,[2호기]3번출입구옆,,,,
01,수도권,KR,1,1호선,0069,구로,EV,일반승강기,1,지상,3,지상 3층,[1호기]1번출구옆,,,,
01,수도권,KR,1,1호선,0069,구로,TOLT,일반화장실(남),1,지상,3,지상 3층,(3F)1번 출구 게이트 옆,1,일반,1,남
01,수도권,KR,1,1호선,0069,구로,TOLT,일반화장실(여),1,지상,3,지상 3층,"(3F)2,3번 출구 게이트 옆",1,일반,2,여
01,수도권,KR,1,1호선,0069,구로,TOLT,일반화장실(여),1,지상,3,지상 3층,(3F)1번 출구 게이트 옆,1,일반,2,여
01,수도권,KR,1,1호선,0069,구로,TOLT,장애인화장실(남),1,지상,3,지상 3층,"(3F)2,3번 출구 게이트 옆",2,장애인,1,남
01,수도권,KR,1,1호선,0069,구로,TOLT,장애인화장실(여),1,지상,3,지상 3층,"(3F)2,3번 출구 게이트 옆",2,장애인,2,여
01,수도권,KR,1,1호선,0069,구로,INFO,고객센터,1,지상,3,지상 3층,(3F) 맞이방 1번 출입구 옆,,,,
01,수도권,KR,1,1호선,0069,구로,EV,일반승강기,1,지상,2,지상 2층,"[7호기](1F-2F) (1F)개봉역방향 8번승강장 7-1앞, 가산디지털단지역방향 9번승강장 7-2앞 (2F)환승통로",,,,
01,수도권,KR,1,1호선,0069,구로,EV,일반승강기,1,지상,2,지상 2층,[1호기](3F) 3번 출입구 옆,,,,
01,수도권,KR,1,1호선,0069,구로,EV,일반승강기,1,지상,2,지상 2층,[6호기](1F-2F) (1F)신도림역방향 6번승강장 6-4앞 (2F)환승통로,,,,
01,수도권,KR,1,1호선,0069,구로,EV,일반승강기,1,지상,2,지상 2층,[2호기](3F)1번 출구. NC백화점 방향,,,,
01,수도권,KR,1,1호선,0069,구로,EV,일반승강기,1,지상,2,지상 2층,"[4호기](1F-2F) (1F)신도림역방향 2번승강장 4-4앞, 가산디지털단지역방향 3번승강장 6-4앞 (2F)환승통로 ",,,,
01,수도권,KR,1,1호선,0069,구로,EV,일반승강기,1,지상,2,지상 2층,"[5호기](1F-2F) (1F)구일역방향 4번승강장 6-4앞, 신도림역방향 5번승강장 4-4앞 (2F)환승통로",,,,
01,수도권,KR,1,1호선,0069,구로,EV,일반승강기,1,지상,2,지상 2층,[3호기]환승통로1번홈,,,,
01,수도권,KR,1,1호선,0069,구로,EV,일반승강기,1,지상,1,지상 1층,[2호기]3번출입구옆,,,,
01,수도권,KR,1,1호선,0069,구로,EV,일반승강기,1,지상,1,지상 1층,"[6호기]환승통로6,7번승강장",,,,
01,수도권,KR,1,1호선,0069,구로,EV,일반승강기,1,지상,1,지상 1층,[3호기]환승통로1번승강장,,,,
01,수도권,KR,1,1호선,0069,구로,EV,일반승강기,1,지상,1,지상 1층,"[5호기]환승통로4,5번승강장",,,,
01,수도권,KR,1,1호선,0069,구로,EV,일반승강기,1,지상,1,지상 1층,"[4호기]환승통로2,3번승강장",,,,
01,수도권,KR,1,1호선,0069,구로,EV,일반승강기,1,지상,1,지상 1층,"[7호기]환승통로8,9번승강장",,,,
01,수도권,KR,1,1호선,0069,구로,EV,일반승강기,1,지상,1,지상 1층,[1호기]1번출구옆,,,,
01,수도권,KR,1,1호선,0069,구로,WCLF,휠체어리프트,1,지상,1,지상 1층,"1층 8,9번 승강장 맞이방 방향",,,,
01,수도권,KR,1,1호선,0069,구로,WCLF,휠체어리프트,1,지상,1,지상 1층,"1층 2,3번 승강장 맞이방 방향",,,,
01,수도권,KR,1,1호선,0077,구일,EV,일반승강기,1,지상,2,지상 2층,"[1호기](1F)2번출입구,맞이방,구로방면승강장(1번홈)앞(2F)인천방면승강장(4번홈),중선방향(2,3번홈)",,,,
01,수도권,KR,1,1호선,0077,구일,EV,일반승강기,1,지상,2,지상 2층,"[2호기](1F)구로,인천방면승강장(2,3번홈)(2F)연결통로,구로방면승강장(1번홈),인천방면승강장(4번홈),2번출구방면",,,,
01,수도권,KR,1,1호선,0077,구일,EV,일반승강기,1,지상,2,지상 2층,"[3호기](1F)인천방면승강장(4번홈),1번출구방면(2F)연결통로,구로방면승강장(1번홈),2번출구방면",,,,
01,수도권,KR,1,1호선,0077,구일,EV,일반승강기,1,지상,1,지상 1층,"[3호기](1F)인천방면승강장(4번홈),1번출구방면(2F)연결통로,구로방면승강장(1번홈),2번출구방면",,,,
01,수도권,KR,1,1호선,0077,구일,EV,일반승강기,1,지상,1,지상 1층,"[2호기](1F)구로,인천방면승강장(2,3번홈)(2F)연결통로,구로방면승강장(1번홈),인천방면승강장(4번홈),2번출구방면",,,,
01,수도권,KR,1,1호선,0077,구일,EV,일반승강기,1,지상,1,지상 1층,"[1호기](1F)2번출입구,맞이방,구로방면승강장(1번홈)앞(2F)인천방면승강장(4번홈),중선방향(2,3번홈)",,,,
