station_id,ln_nm,stin_nm,floor,level,floor_label,kind,label,detail
KR_1_1370,1호선,연천,2F,2,지상 2층,개찰구,표 내는 곳,
KR_1_1370,1호선,연천,2F,2,지상 2층,엘리베이터,일반승강기,"[5호기]1,2번출입구"
KR_1_1370,1호선,연천,2F,2,지상 2층,엘리베이터,일반승강기,[3호기]전철승강장5-1
KR_1_1370,1호선,연천,2F,2,지상 2층,엘리베이터,일반승강기,[2호기]4번출입구
KR_1_1370,1호선,연천,2F,2,지상 2층,엘리베이터,일반승강기,[1호기]3번출입구
KR_1_1370,1호선,연천,2F,2,지상 2층,엘리베이터,일반승강기,[4호기]승강장위치없음(저상홈)
KR_1_1370,1호선,연천,2F,2,지상 2층,화장실,일반화장실(남),4번 출입구 앞
KR_1_1370,1호선,연천,2F,2,지상 2층,화장실,일반화장실(여),4번 출입구 앞
KR_1_1370,1호선,연천,2F,2,지상 2층,화장실,장애인화장실(남),4번 출입구 앞
KR_1_1370,1호선,연천,2F,2,지상 2층,화장실,장애인화장실(여),4번 출입구 앞
KR_1_1370,1호선,연천,2F,2,지상 2층,고객센터,고객센터,2층 3번출구 자동발매기 우측
KR_1_1370,1호선,연천,2F,2,지상 2층,수유실,수유실,(2F) 고객화장실 방향 통로
KR_1_1370,1호선,연천,1F,1,지상 1층,엘리베이터,일반승강기,[4호기]승강장위치없음(저상홈)
KR_1_1370,1호선,연천,1F,1,지상 1층,엘리베이터,일반승강기,[3호기]전철승강장5-1
KR_1_1370,1호선,연천,1F,1,지상 1층,엘리베이터,일반승강기,[2호기]4번출입구
KR_1_1370,1호선,연천,1F,1,지상 1층,엘리베이터,일반승강기,[1호기]3번출입구
KR_1_1370,1호선,연천,1F,1,지상 1층,엘리베이터,일반승강기,"[5호기]1,2번출입구"
KR_1_1370,1호선,연천,1F,1,지상 1층,출입구,2번 출입구,교통약자 동선 연결
KR_1_1370,1호선,연천,1F,1,지상 1층,출입구,3번 출입구,교통약자 동선 연결
KR_1_1370,1호선,연천,1F,1,지상 1층,출입구,4번 출입구,교통약자 동선 연결
KR_1_1370,1호선,연천,1F,1,지상 1층,승강장,1호선 승강장 (연천 방면),상대식
KR_1_1370,1호선,연천,1F,1,지상 1층,승강장,1호선 승강장 (전곡 방면),상대식
KR_1_1369,1호선,전곡,3F,3,지상 3층,엘리베이터,일반승강기,"[3호기](1F)연천역방향승강장5-4,청산역방향승강장6-1출입문앞,(3F)표내는곳내5,6호기에스컬레이터앞"
KR_1_1369,1호선,전곡,3F,3,지상 3층,엘리베이터,일반승강기,[4호기](1F)1번출입구근처옆(3F)대합실내역무실옆
KR_1_1369,1호선,전곡,3F,3,지상 3층,엘리베이터,일반승강기,[2호기](1F)1번출입구근처옆(3F)대합실내역무실옆
KR_1_1369,1호선,전곡,3F,3,지상 3층,엘리베이터,일반승강기,"[1호기](1F)1번출입구근처(3F)1번출입구,연결통로,대합실입구"
KR_1_1369,1호선,전곡,3F,3,지상 3층,화장실,일반화장실(남),(3F) 대합실 내
KR_1_1369,1호선,전곡,3F,3,지상 3층,화장실,일반화장실(여),(3F) 대합실 내
KR_1_1369,1호선,전곡,3F,3,지상 3층,화장실,장애인화장실(남),(3F) 대합실 내
KR_1_1369,1호선,전곡,3F,3,지상 3층,화장실,장애인화장실(여),(3F) 대합실 내
KR_1_1369,1호선,전곡,3F,3,지상 3층,고객센터,고객센터,(3F) 1번 출입구 방향 대합실 내
KR_1_1369,1호선,전곡,3F,3,지상 3층,수유실,수유실,(3F)대합실 내 역무실 옆
KR_1_1369,1호선,전곡,3F,3,지상 3층,출입구,1번 출입구,교통약자 동선 연결
KR_1_1369,1호선,전곡,3F,3,지상 3층,출입구,3번 출입구,교통약자 동선 연결
KR_1_1369,1호선,전곡,1F,1,지상 1층,엘리베이터,일반승강기,"[1호기](1F)1번출입구근처(3F)1번출입구,연결통로,대합실입구"
KR_1_1369,1호선,전곡,1F,1,지상 1층,엘리베이터,일반승강기,[4호기](1F)1번출입구근처옆(3F)대합실내역무실옆
KR_1_1369,1호선,전곡,1F,1,지상 1층,엘리베이터,일반승강기,"[3호기](1F)연천역방향승강장5-4,청산역방향승강장6-1출입문앞,(3F)표내는곳내5,6호기에스컬레이터앞"
KR_1_1369,1호선,전곡,1F,1,지상 1층,엘리베이터,일반승강기,[2호기](1F)1번출입구근처옆(3F)대합실내역무실옆
KR_1_1369,1호선,전곡,1F,1,지상 1층,승강장,1호선 승강장 (연천 방면),섬식
KR_1_1369,1호선,전곡,1F,1,지상 1층,승강장,1호선 승강장 (청산 방면),섬식
KR_1_1368,1호선,청산,2F,2,지상 2층,엘리베이터,일반승강기,"[1호기](1F)게이트안,(2F)하행승강장5-4"
KR_1_1368,1호선,청산,2F,2,지상 2층,엘리베이터,일반승강기,"[2호기](1F)게이트안,(2F)상행승강장5-4"
KR_1_1368,1호선,청산,2F,2,지상 2층,승강장,1호선 승강장 (전곡 방면),상대식
KR_1_1368,1호선,청산,2F,2,지상 2층,승강장,1호선 승강장 (소요산 방면),상대식
KR_1_1368,1호선,청산,1F,1,지상 1층,엘리베이터,일반승강기,"[1호기](1F)게이트안,(2F)하행승강장5-4"
KR_1_1368,1호선,청산,1F,1,지상 1층,엘리베이터,일반승강기,"[2호기](1F)게이트안,(2F)상행승강장5-4"
KR_1_1368,1호선,청산,1F,1,지상 1층,화장실,일반화장실(남),1층 2번 출입구 방향
KR_1_1368,1호선,청산,1F,1,지상 1층,화장실,일반화장실(여),1층 2번 출입구 방향
KR_1_1368,1호선,청산,1F,1,지상 1층,화장실,장애인화장실(남),1층 2번 출입구 방향
KR_1_1368,1호선,청산,1F,1,지상 1층,화장실,장애인화장실(여),1층 2번 출입구 방향
KR_1_1368,1호선,청산,1F,1,지상 1층,고객센터,고객센터,"(1F) 1,2번 출입구 중간 게이트 옆"
KR_1_1368,1호선,청산,1F,1,지상 1층,수유실,수유실,"(1F) 1,2번 출입구 발매기 옆"
KR_1_1368,1호선,청산,1F,1,지상 1층,출입구,1번 출입구,교통약자 동선 연결
KR_1_1368,1호선,청산,1F,1,지상 1층,출입구,2번 출입구,교통약자 동선 연결
KR_1_0324,1호선,소요산,2F,2,지상 2층,엘리베이터,일반승강기,[1호기](1F)맞이방이동통로3-4출입문앞
KR_1_0324,1호선,소요산,1F,1,지상 1층,대합실,대합실,
KR_1_0324,1호선,소요산,1F,1,지상 1층,개찰구,표 내는 곳,
KR_1_0324,1호선,소요산,1F,1,지상 1층,엘리베이터,일반승강기,[1호기](1F)맞이방이동통로3-4출입문앞
KR_1_0324,1호선,소요산,1F,1,지상 1층,화장실,일반화장실(남),(1층) 표내는곳 좌측
KR_1_0324,1호선,소요산,1F,1,지상 1층,화장실,일반화장실(여),(1층) 표내는곳 좌측
KR_1_0324,1호선,소요산,1F,1,지상 1층,화장실,장애인화장실(남),(1층) 표내는곳 좌측
KR_1_0324,1호선,소요산,1F,1,지상 1층,화장실,장애인화장실(여),(1층) 표내는곳 좌측
KR_1_0324,1호선,소요산,1F,1,지상 1층,고객센터,고객센터,"1번출구, 게이트 앞"
KR_1_0324,1호선,소요산,1F,1,지상 1층,수유실,수유실,(1F) 대합실 1번 출입구 방향
KR_1_0324,1호선,소요산,1F,1,지상 1층,출입구,1번 출입구,교통약자 동선 연결
KR_1_0324,1호선,소요산,1F,1,지상 1층,승강장,1호선 승강장 (청산 방면),상대식
KR_1_0324,1호선,소요산,1F,1,지상 1층,승강장,1호선 승강장 (동두천 방면),상대식
KR_1_0158,1호선,동두천,3F,3,지상 3층,대합실,대합실,
KR_1_0158,1호선,동두천,3F,3,지상 3층,개찰구,표 내는 곳,
KR_1_0158,1호선,동두천,3F,3,지상 3층,엘리베이터,일반승강기,[5호기](1F)2번출입구방향
KR_1_0158,1호선,동두천,3F,3,지상 3층,엘리베이터,일반승강기,"[2호기](1F)1,2번승강장6-3"
KR_1_0158,1호선,동두천,3F,3,지상 3층,엘리베이터,일반승강기,"[3호기](1F)3,4번승강장5-3"
KR_1_0158,1호선,동두천,3F,3,지상 3층,엘리베이터,일반승강기,"[4호기](1F)저상홈7번,8번승강장중간"
KR_1_0158,1호선,동두천,3F,3,지상 3층,엘리베이터,일반승강기,[1호기](1F)1번출입구방향
KR_1_0158,1호선,동두천,3F,3,지상 3층,화장실,일반화장실(남),3층 이동통로 → 1번출구 방향 중간
KR_1_0158,1호선,동두천,3F,3,지상 3층,화장실,일반화장실(여),3층 이동통로 → 1번출구 방향 중간
KR_1_0158,1호선,동두천,3F,3,지상 3층,화장실,장애인화장실(남),3층 이동통로 → 1번출구 방향 중간
KR_1_0158,1호선,동두천,3F,3,지상 3층,화장실,장애인화장실(여),3층 이동통로 → 1번출구 방향 중간
KR_1_0158,1호선,동두천,3F,3,지상 3층,고객센터,고객센터,(3F) 표 내는 곳 옆
KR_1_0158,1호선,동두천,3F,3,지상 3층,수유실,수유실,1번 출입구 방향 여자화장실 내 
KR_1_0158,1호선,동두천,2F,2,지상 2층,엘리베이터,일반승강기,[1호기](1F) 1번 출입구 방향
KR_1_0158,1호선,동두천,2F,2,지상 2층,엘리베이터,일반승강기,"[2호기](1F) 1,2번 승강장 6-3 "
KR_1_0158,1호선,동두천,2F,2,지상 2층,엘리베이터,일반승강기,"[3호기](1F) 3,4번 승강장 5-3 "
KR_1_0158,1호선,동두천,2F,2,지상 2층,엘리베이터,일반승강기,"[4호기](1F) 저상홈 7번,8번 승강장 중간 "
KR_1_0158,1호선,동두천,2F,2,지상 2층,엘리베이터,일반승강기,[5호기](1F) 2번 출입구 방향
KR_1_0158,1호선,동두천,1F,1,지상 1층,엘리베이터,일반승강기,[1호기](1F)1번출입구방향
KR_1_0158,1호선,동두천,1F,1,지상 1층,엘리베이터,일반승강기,"[2호기](1F)1,2번승강장6-3"
KR_1_0158,1호선,동두천,1F,1,지상 1층,엘리베이터,일반승강기,"[3호기](1F)3,4번승강장5-3"
KR_1_0158,1호선,동두천,1F,1,지상 1층,엘리베이터,일반승강기,[5호기](1F)2번출입구방향
KR_1_0158,1호선,동두천,1F,1,지상 1층,엘리베이터,일반승강기,"[4호기](1F)저상홈7번,8번승강장중간"
KR_1_0158,1호선,동두천,1F,1,지상 1층,출입구,1번 출입구,교통약자 동선 연결
KR_1_0158,1호선,동두천,1F,1,지상 1층,출입구,2번 출입구,교통약자 동선 연결
KR_1_0158,1호선,동두천,1F,1,지상 1층,승강장,1호선 승강장 (소요산 방면),섬식
KR_1_0158,1호선,동두천,1F,1,지상 1층,승강장,1호선 승강장 (보산 방면),섬식
KR_1_0235,1호선,보산,3F,3,지상 3층,개찰구,표 내는 곳,
KR_1_0235,1호선,보산,3F,3,지상 3층,엘리베이터,일반승강기,[2호기](1F)1번출입구앞(2F)맞이방통로앞(3F)소요산행승강장
KR_1_0235,1호선,보산,3F,3,지상 3층,엘리베이터,일반승강기,[1호기](1F)2번출입구앞(2F)맞이방화장실앞(3F)인천행승강장
KR_1_0235,1호선,보산,3F,3,지상 3층,승강장,1호선 승강장 (동두천 방면),상대식
KR_1_0235,1호선,보산,3F,3,지상 3층,승강장,1호선 승강장 (동두천중앙 방면),상대식
KR_1_0235,1호선,보산,2F,2,지상 2층,엘리베이터,일반승강기,[1호기]1층 2번출입구 앞  2층맞이방 3층 인천행승강장
KR_1_0235,1호선,보산,2F,2,지상 2층,엘리베이터,일반승강기,[2호기]1층 1번출입구 앞 2층 맞이방 3층소요산행승강장
KR_1_0235,1호선,보산,2F,2,지상 2층,화장실,일반화장실(남),2층 인천행E/V앞
KR_1_0235,1호선,보산,2F,2,지상 2층,화장실,일반화장실(여),2층 인천행E/V앞
KR_1_0235,1호선,보산,2F,2,지상 2층,화장실,장애인화장실(남),2층 인천행E/V앞
KR_1_0235,1호선,보산,2F,2,지상 2층,화장실,장애인화장실(여),2층 인천행E/V앞
KR_1_0235,1호선,보산,2F,2,지상 2층,고객센터,고객센터,(2F) 맞이방 내
KR_1_0235,1호선,보산,2F,2,지상 2층,수유실,수유실,(2F) 인천행 E/V앞
KR_1_0235,1호선,보산,1F,1,지상 1층,대합실,대합실,
KR_1_0235,1호선,보산,1F,1,지상 1층,엘리베이터,일반승강기,[2호기](1F)1번출입구앞(2F)맞이방통로앞(3F)소요산행승강장
KR_1_0235,1호선,보산,1F,1,지상 1층,엘리베이터,일반승강기,[1호기](1F)2번출입구앞(2F)맞이방화장실앞(3F)인천행승강장
KR_1_0235,1호선,보산,1F,1,지상 1층,전동휠체어충전설비,전동휠체어충전설비,(1F) 2번 출입구 옆
KR_1_0235,1호선,보산,1F,1,지상 1층,출입구,1번 출입구,교통약자 동선 연결
KR_1_0235,1호선,보산,1F,1,지상 1층,출입구,2번 출입구,교통약자 동선 연결
KR_1_0159,1호선,동두천중앙,3F,3,지상 3층,엘리베이터,일반승강기,[2호기](1F)4번출입구방향
KR_1_0159,1호선,동두천중앙,3F,3,지상 3층,엘리베이터,일반승강기,[1호기](1F)4번출입구방향
KR_1_0159,1호선,동두천중앙,3F,3,지상 3층,승강장,1호선 승강장 (보산 방면),섬식
KR_1_0159,1호선,동두천중앙,3F,3,지상 3층,승강장,1호선 승강장 (지행 방면),섬식
KR_1_0159,1호선,동두천중앙,2F,2,지상 2층,엘리베이터,일반승강기,[1호기](1F) 4번 출입구 방향
KR_1_0159,1호선,동두천중앙,2F,2,지상 2층,엘리베이터,일반승강기,[2호기](1F) 4번 출입구 방향
KR_1_0159,1호선,동두천중앙,2F,2,지상 2층,화장실,일반화장실(남),(2F) 맞이방 물품보관함 옆
KR_1_0159,1호선,동두천중앙,2F,2,지상 2층,화장실,일반화장실(여),(2F) 맞이방 물품보관함 옆
KR_1_0159,1호선,동두천중앙,2F,2,지상 2층,화장실,장애인화장실(남),(2F) 맞이방 물품보관함 옆
KR_1_0159,1호선,동두천중앙,2F,2,지상 2층,화장실,장애인화장실(여),(2F) 맞이방 물품보관함 옆
KR_1_0159,1호선,동두천중앙,2F,2,지상 2층,고객센터,고객센터,(2F) 맞이방 자동발매기 옆
KR_1_0159,1호선,동두천중앙,2F,2,지상 2층,수유실,수유실,(2F) 맞이방 보산방면 엘리베이터 앞
KR_1_0159,1호선,동두천중앙,1F,1,지상 1층,엘리베이터,일반승강기,[2호기](1F)4번출입구방향
KR_1_0159,1호선,동두천중앙,1F,1,지상 1층,엘리베이터,일반승강기,[1호기](1F)4번출입구방향
KR_1_0159,1호선,동두천중앙,1F,1,지상 1층,전동휠체어충전설비,전동휠체어충전설비,(1F) 3번 출입구 앞
KR_1_0159,1호선,동두천중앙,1F,1,지상 1층,출입구,1번 출입구,교통약자 동선 연결
KR_1_0159,1호선,동두천중앙,1F,1,지상 1층,출입구,2번 출입구,교통약자 동선 연결
KR_1_0159,1호선,동두천중앙,1F,1,지상 1층,출입구,3번 출입구,교통약자 동선 연결
KR_1_0159,1호선,동두천중앙,1F,1,지상 1층,출입구,4번 출입구,교통약자 동선 연결
KR_1_0538,1호선,지행,2F,2,지상 2층,엘리베이터,일반승강기,[1호기]4번출구옆
KR_1_0538,1호선,지행,2F,2,지상 2층,엘리베이터,일반승강기,[2호기]1번출구옆
KR_1_0538,1호선,지행,2F,2,지상 2층,승강장,1호선 승강장 (동두천중앙 방면),섬식
KR_1_0538,1호선,지행,2F,2,지상 2층,승강장,1호선 승강장 (덕정 방면),섬식
KR_1_0538,1호선,지행,1F,1,지상 1층,대합실,대합실,
KR_1_0538,1호선,지행,1F,1,지상 1층,개찰구,표 내는 곳,
KR_1_0538,1호선,지행,1F,1,지상 1층,엘리베이터,일반승강기,[1호기]4번출구옆
KR_1_0538,1호선,지행,1F,1,지상 1층,엘리베이터,일반승강기,[2호기]1번출구옆
KR_1_0538,1호선,지행,1F,1,지상 1층,전동휠체어충전설비,전동휠체어충전설비,(1F) 남부역 1번 출입구 출입문 외부 우측
KR_1_0538,1호선,지행,1F,1,지상 1층,화장실,일반화장실(남),(1F) 남부역 맞이방 내 4번 출입구 방향
KR_1_0538,1호선,지행,1F,1,지상 1층,화장실,일반화장실(남),(1F) 북부역 맞이방 내  3번 출입구 방향
KR_1_0538,1호선,지행,1F,1,지상 1층,화장실,일반화장실(여),(1F) 북부역 맞이방 내  3번 출입구 방향
KR_1_0538,1호선,지행,1F,1,지상 1층,화장실,일반화장실(여),(1F) 남부역 맞이방 내 4번 출입구 방향
KR_1_0538,1호선,지행,1F,1,지상 1층,화장실,장애인화장실(남),(1F) 남부역 맞이방 내 4번 출입구 방향
KR_1_0538,1호선,지행,1F,1,지상 1층,화장실,장애인화장실(여),(1F) 남부역 맞이방 내 4번 출입구 방향
KR_1_0538,1호선,지행,1F,1,지상 1층,고객센터,고객센터,(1F) 북부 맞이방 내
KR_1_0538,1호선,지행,1F,1,지상 1층,고객센터,고객센터,(1F) 남부 맞이방 내
KR_1_0538,1호선,지행,1F,1,지상 1층,수유실,수유실,(1F) 남부역 맞이방 화장실 내 > 4번 출입구 방향
KR_1_0538,1호선,지행,1F,1,지상 1층,출입구,1번 출입구,교통약자 동선 연결
KR_1_0538,1호선,지행,1F,1,지상 1층,출입구,3번 출입구,
KR_1_0538,1호선,지행,1F,1,지상 1층,출입구,4번 출입구,교통약자 동선 연결
KR_1_0141,1호선,덕정,2F,2,지상 2층,엘리베이터,일반승강기,[2호기]1F(1번출입구방향)2F(지행역방향승강장5-3출입문앞)
KR_1_0141,1호선,덕정,2F,2,지상 2층,엘리베이터,일반승강기,[1호기]1F(1번출입구방향)2F(덕계역방향승강장4-2출입문앞)
KR_1_0141,1호선,덕정,2F,2,지상 2층,승강장,1호선 승강장 (지행 방면),섬식
KR_1_0141,1호선,덕정,2F,2,지상 2층,승강장,1호선 승강장 (덕계 방면),섬식
KR_1_0141,1호선,덕정,1F,1,지상 1층,엘리베이터,일반승강기,[2호기]1F(1번출입구방향)2F(지행역방향승강장5-3출입문앞)
KR_1_0141,1호선,덕정,1F,1,지상 1층,엘리베이터,일반승강기,[1호기]1F(1번출입구방향)2F(덕계역방향승강장4-2출입문앞)
KR_1_0141,1호선,덕정,1F,1,지상 1층,화장실,일반화장실(여),맞이방 표 내는 곳 옆
KR_1_0141,1호선,덕정,1F,1,지상 1층,화장실,장애인화장실(남),맞이방 표 내는 곳 옆
KR_1_0141,1호선,덕정,1F,1,지상 1층,고객센터,고객센터,(1F) 맞이방 표내는 곳 옆
KR_1_0141,1호선,덕정,1F,1,지상 1층,수유실,수유실,(1F) 맞이방
KR_1_0141,1호선,덕정,1F,1,지상 1층,출입구,1번 출입구,교통약자 동선 연결
KR_1_0139,1호선,덕계,2F,2,지상 2층,엘리베이터,일반승강기,[1호기](1F)개집표구를지나왼쪽(2F)소요산방면승강장5-3출입문앞
KR_1_0139,1호선,덕계,2F,2,지상 2층,엘리베이터,일반승강기,[2호기](1F)개집표구를지나왼쪽(2F)인천방면승강장6-2출입문앞
KR_1_0139,1호선,덕계,2F,2,지상 2층,승강장,1호선 승강장 (덕정 방면),상대식
KR_1_0139,1호선,덕계,2F,2,지상 2층,승강장,1호선 승강장 (양주 방면),상대식
KR_1_0139,1호선,덕계,1F,1,지상 1층,엘리베이터,일반승강기,[1호기](1F)개집표구를지나왼쪽(2F)소요산방면승강장5-3출입문앞
KR_1_0139,1호선,덕계,1F,1,지상 1층,엘리베이터,일반승강기,[2호기](1F)개집표구를지나왼쪽(2F)인천방면승강장6-2출입문앞
KR_1_0139,1호선,덕계,1F,1,지상 1층,휠체어리프트,휠체어리프트,(1F) 2번 출구 외부 계단
KR_1_0139,1호선,덕계,1F,1,지상 1층,화장실,일반화장실(남),1번출구 진입후 좌측
KR_1_0139,1호선,덕계,1F,1,지상 1층,화장실,일반화장실(여),1번출구 진입후 좌측
KR_1_0139,1호선,덕계,1F,1,지상 1층,화장실,장애인화장실(남),1번출구 진입후 좌측
KR_1_0139,1호선,덕계,1F,1,지상 1층,화장실,장애인화장실(여),1번출구 진입후 좌측
KR_1_0139,1호선,덕계,1F,1,지상 1층,고객센터,고객센터,맞이방내 편의점 왼쪽
KR_1_0139,1호선,덕계,1F,1,지상 1층,수유실,수유실,1번출구 진입후 왼쪽
KR_1_0139,1호선,덕계,1F,1,지상 1층,출입구,1번 출입구,교통약자 동선 연결
KR_1_0139,1호선,덕계,1F,1,지상 1층,출입구,2번 출입구,교통약자 동선 연결
KR_1_0403,1호선,양주,2F,2,지상 2층,엘리베이터,일반승강기,[1호기](1F)표내는곳(2F)상행승강장
KR_1_0403,1호선,양주,2F,2,지상 2층,엘리베이터,일반승강기,[2호기](1F)표내는곳(2F)하행승강장
KR_1_0403,1호선,양주,2F,2,지상 2층,승강장,1호선 승강장 (덕계 방면),섬식
KR_1_0403,1호선,양주,2F,2,지상 2층,승강장,1호선 승강장 (녹양 방면),섬식
KR_1_0403,1호선,양주,1F,1,지상 1층,대합실,대합실,
KR_1_0403,1호선,양주,1F,1,지상 1층,개찰구,표 내는 곳,
KR_1_0403,1호선,양주,1F,1,지상 1층,엘리베이터,일반승강기,[1호기](1F)표내는곳(2F)상행승강장
KR_1_0403,1호선,양주,1F,1,지상 1층,엘리베이터,일반승강기,[2호기](1F)표내는곳(2F)하행승강장
KR_1_0403,1호선,양주,1F,1,지상 1층,화장실,일반화장실(남),"(1F) 맞이방, 1번출입구 방향"
KR_1_0403,1호선,양주,1F,1,지상 1층,화장실,일반화장실(여),"(1F) 맞이방, 1번출입구 방향"
KR_1_0403,1호선,양주,1F,1,지상 1층,화장실,장애인화장실(남),"(1F) 맞이방, 1번출입구 방향"
KR_1_0403,1호선,양주,1F,1,지상 1층,화장실,장애인화장실(여),"(1F) 맞이방, 1번출입구 방향"
KR_1_0403,1호선,양주,1F,1,지상 1층,고객센터,고객센터,(1F) 맞이방 내
KR_1_0403,1호선,양주,1F,1,지상 1층,수유실,수유실,"(F1) 맞이방 1,2번 출입구 중간 방향"
KR_1_0403,1호선,양주,1F,1,지상 1층,출입구,1번 출입구,교통약자 동선 연결
KR_1_0403,1호선,양주,1F,1,지상 1층,출입구,2번 출입구,교통약자 동선 연결
KR_1_0118,1호선,녹양,2F,2,지상 2층,엘리베이터,일반승강기,[1호기](1F)남부게이트옆
KR_1_0118,1호선,녹양,2F,2,지상 2층,엘리베이터,일반승강기,[2호기](1F)남부소요산계단옆
KR_1_0118,1호선,녹양,2F,2,지상 2층,승강장,1호선 승강장 (양주 방면),상대식
KR_1_0118,1호선,녹양,2F,2,지상 2층,승강장,1호선 승강장 (가능 방면),상대식
KR_1_0118,1호선,녹양,1F,1,지상 1층,엘리베이터,일반승강기,[1호기](1F)남부게이트옆
KR_1_0118,1호선,녹양,1F,1,지상 1층,엘리베이터,일반승강기,[2호기](1F)남부소요산계단옆
KR_1_0118,1호선,녹양,1F,1,지상 1층,전동휠체어충전설비,전동휠체어충전설비,(1F) 1번출구 옆
KR_1_0118,1호선,녹양,1F,1,지상 1층,화장실,일반화장실(남),(1F) 1번출구 왼편
KR_1_0118,1호선,녹양,1F,1,지상 1층,화장실,일반화장실(여),(1F) 1번출구 왼편
KR_1_0118,1호선,녹양,1F,1,지상 1층,화장실,장애인화장실(남),(1F) 1번출구 왼편
KR_1_0118,1호선,녹양,1F,1,지상 1층,화장실,장애인화장실(여),(1F) 1번출구 왼편
KR_1_0118,1호선,녹양,1F,1,지상 1층,고객센터,고객센터,(1F) 대합실1번출구 방향
KR_1_0118,1호선,녹양,1F,1,지상 1층,수유실,수유실,(1F) 1층 대합실 2번출구 방향
KR_1_0118,1호선,녹양,1F,1,지상 1층,출입구,1번 출입구,교통약자 동선 연결
KR_1_0118,1호선,녹양,1F,1,지상 1층,출입구,2번 출입구,교통약자 동선 연결
KR_1_0002,1호선,가능,2F,2,지상 2층,엘리베이터,일반승강기,[1호기](1F)하행방면남쪽게이트-(2F)녹양역방향승강장6-4출입문앞
KR_1_0002,1호선,가능,2F,2,지상 2층,엘리베이터,일반승강기,[2호기](1F)상행방면남쪽게이트-(2F)의정부역방향승강장5-1출입문앞
KR_1_0002,1호선,가능,2F,2,지상 2층,승강장,1호선 승강장 (녹양 방면),상대식
KR_1_0002,1호선,가능,2F,2,지상 2층,승강장,1호선 승강장 (의정부 방면),상대식
KR_1_0002,1호선,가능,1F,1,지상 1층,엘리베이터,일반승강기,[1호기](1F)하행방면남쪽게이트-(2F)녹양역방향승강장6-4출입문앞
KR_1_0002,1호선,가능,1F,1,지상 1층,엘리베이터,일반승강기,[2호기](1F)상행방면남쪽게이트-(2F)의정부역방향승강장5-1출입문앞
KR_1_0002,1호선,가능,1F,1,지상 1층,화장실,일반화장실(남),1번출구 앞
KR_1_0002,1호선,가능,1F,1,지상 1층,화장실,일반화장실(여),1번출구 앞
KR_1_0002,1호선,가능,1F,1,지상 1층,화장실,장애인화장실(남),1번출구 앞
KR_1_0002,1호선,가능,1F,1,지상 1층,화장실,장애인화장실(여),1번출구 앞
KR_1_0002,1호선,가능,1F,1,지상 1층,고객센터,고객센터,"(F1) 대합실 1,2번 출입구 방향"
KR_1_0002,1호선,가능,1F,1,지상 1층,수유실,수유실,(F1) 대합실 2번 출구 왼쪽방향
KR_1_0002,1호선,가능,1F,1,지상 1층,출입구,1번 출입구,교통약자 동선 연결
KR_1_0002,1호선,가능,1F,1,지상 1층,출입구,2번 출입구,교통약자 동선 연결
KR_1_0002,1호선,가능,1F,1,지상 1층,출입구,3번 출입구,교통약자 동선 연결
KR_1_0470,1호선,의정부,3F,3,지상 3층,대합실,대합실,
KR_1_0470,1호선,의정부,3F,3,지상 3층,개찰구,표 내는 곳,
KR_1_0470,1호선,의정부,3F,3,지상 3층,엘리베이터,일반승강기,[8호기](1F)가능역방향승강장10-4계단뒤
KR_1_0470,1호선,의정부,3F,3,지상 3층,엘리베이터,일반승강기,[2호기](1F)가능역방향승강장2-1출입문앞
KR_1_0470,1호선,의정부,3F,3,지상 3층,엘리베이터,일반승강기,[3호기](1F)회룡역방향승강장10-1출입문앞
KR_1_0470,1호선,의정부,3F,3,지상 3층,엘리베이터,일반승강기,[6호기](1F)4번출입구방향
KR_1_0470,1호선,의정부,3F,3,지상 3층,엘리베이터,일반승강기,[7호기](1F)회룡역방향승강장1-1계단뒤
KR_1_0470,1호선,의정부,3F,3,지상 3층,엘리베이터,일반승강기,[1호기](1F)저상홈
KR_1_0470,1호선,의정부,3F,3,지상 3층,전동휠체어충전설비,전동휠체어충전설비,(3F) 동부 화장실 앞
KR_1_0470,1호선,의정부,3F,3,지상 3층,화장실,일반화장실(남),(3층) 역무실 옆
KR_1_0470,1호선,의정부,3F,3,지상 3층,화장실,일반화장실(남),"(3층) 4,5번 출입구 방향"
KR_1_0470,1호선,의정부,3F,3,지상 3층,화장실,일반화장실(여),(3층) 역무실 옆
KR_1_0470,1호선,의정부,3F,3,지상 3층,화장실,일반화장실(여),"(3층) 4,5번 출입구 방향"
KR_1_0470,1호선,의정부,3F,3,지상 3층,화장실,장애인화장실(남),"(3층) 4,5번 출입구 방향"
KR_1_0470,1호선,의정부,3F,3,지상 3층,화장실,장애인화장실(남),(3층) 역무실 옆
KR_1_0470,1호선,의정부,3F,3,지상 3층,화장실,장애인화장실(여),"(3층) 4,5번 출입구 방향"
KR_1_0470,1호선,의정부,3F,3,지상 3층,화장실,장애인화장실(여),(3층) 역무실 옆
KR_1_0470,1호선,의정부,3F,3,지상 3층,고객센터,고객센터,"(3F) 2,3번 출입구 방향 화장실 옆"
KR_1_0470,1호선,의정부,3F,3,지상 3층,수유실,수유실,(3F) 동부 화장실 옆
KR_1_0470,1호선,의정부,2F,2,지상 2층,엘리베이터,일반승강기,[8호기](1F) 회룡역 방향 승강장 1-1 계단 뒤
KR_1_0470,1호선,의정부,2F,2,지상 2층,엘리베이터,일반승강기,[1호기](1F) 저상홈
